app_num	app_date	coapp_f_name	coapp_l_name	a_email	is_approved	is_rejected
822	2019-10-29	Carmela	Sweely	ythyberg@openlane.com	0	0
823	2019-10-29	Roosevelt	Loader	lragel@gogozoom.com	1	0
824	2019-10-29	Tamar	Wrinkles	jneither@statholdings.com	1	0
825	2019-10-30	Stephane	Hoogland	fcoyier@fasehatice.com	1	0
826	2019-10-31	Jesusita	Dopico	jborgman@isdom.com	0	0
827	2019-10-31	Alyce	Ostrosky	cgrenet@warephase.com	1	0
828	2019-11-01	Carlee	Paulas	sbrucato@bioholding.com	0	1
829	2019-11-01	Tasia	Tegarden	thughey@statholdings.com	1	0
830	2019-11-04	Rasheeda	Smith	fmorocco@toughzap.com	0	0
831	2019-11-04	Rhea	Samu	aharabedian@newex.com	1	0
832	2019-11-05	Jutta	Hidvegi	lfern@zumgoity.com	0	0
833	2019-11-05	Kristeen	Haroldson	spinilla@zoomit.com	0	0
834	2019-11-06	Gail	Restrepo	cseewald@xx-holding.com	0	0
835	2019-11-06	Glendora	Scheyer	mshire@statholdings.com	1	0
836	2019-11-06			cmaclead@ron-tech.com	1	0
837	2019-11-07	Freeman	Wide	hweirather@lexiqvolax.com	0	0
838	2019-11-07	Catalina	Kannady	tnicolozakes@goodsilron.com	0	0
839	2019-11-07	Willard	Asar	kgabisi@opentech.com	0	0
840	2019-11-08	Josephine	Turinetti	rbilden@zathunicon.com	1	0
841	2019-11-08			ylueckenbach@bioholding.com	1	0
842	2019-11-08	Jani	Tolfree	nbartolet@inity.com	0	0
843	2019-11-11	Thaddeus	Palaia	cmanno@donquadtech.com	1	0
844	2019-11-11	Bernardo	Schnitzler	lcolla@condax.com	1	0
845	2019-11-12	Margart	Barfield	rhirpara@scottech.com	0	0
846	2019-11-12			gmauson@sumace.com	0	0
847	2019-11-12	Shalon	Canlas	lhalsey@domzoom.com	1	0
848	2019-11-13			erodefer@codehow.com	1	0
849	2019-11-13			awenner@openlane.com	0	0
850	2019-11-13	Tresa	Schemmer	mfallick@ontomedia.com	0	0
851	2019-11-14			lfern@zumgoity.com	0	0
852	2019-11-14	Amie	Juvera	swaymire@gogozoom.com	1	0
853	2019-11-15			fmunns@betasoloin.com	0	0
854	2019-11-15	Kimbery	Paprocki	epaa@hatfan.com	1	0
855	2019-11-15	Felicidad	Munns	fstorment@mathtouch.com	0	0
856	2019-11-15	Tarra	Gibes	vhalter@stanredtax.com	1	0
857	2019-11-18			ylueckenbach@bioholding.com	0	0
858	2019-11-18			vsayaphon@dontechi.com	1	0
859	2019-11-18			lragel@gogozoom.com	1	0
860	2019-11-19	Jutta	Kusko	rdhamer@donware.com	0	0
861	2019-11-19	Charlene	Jacobos	jdrymon@kan-code.com	1	0
862	2019-11-19	Viola	Ruta	mcorrington@faxquote.com	0	0
863	2019-11-19	Alline	Fortino	swaymire@gogozoom.com	1	0
864	2019-11-20	Jennie	Nachor	lehmann@plusstrip.com	1	0
865	2019-11-20	Lai	Nunlee	lehmann@plusstrip.com	0	0
866	2019-11-21	Aja	Konopacki	mschmaltz@zencorporation.com	1	0
867	2019-11-21	Billye	Scheyer	shoogland@kan-code.com	0	0
868	2019-11-22	Gilma	Harabedian	pheintzman@sunnamplex.com	0	0
869	2019-11-22	Cristy	Eroman	vborgman@groovestreet.com	0	0
870	2019-11-22	Justine	Albares	fchesterfield@condax.com	0	0
871	2019-11-25	Iluminada	Matuszak	mmoyd@lexiqvolax.com	0	0
872	2019-11-25	Kristeen	Munis	ecraghead@zathunicon.com	0	0
873	2019-11-25	Abel	Arceo	rbilden@zathunicon.com	0	0
874	2019-11-26	Laticia	Brossart	mscriven@singletechno.com	0	0
875	2019-11-26	Scarlet	Cronauer	tmiceli@zathunicon.com	0	0
876	2019-11-27	Raymon	Bilden	ljuvera@xx-holding.com	0	0
877	2019-11-27	Teddy	Pagliuca	mwaymire@hatfan.com	1	0
878	2019-11-28	Shawnda	Centini	lehmann@plusstrip.com	1	0
879	2019-11-28	Carmela	Pugh	rcantres@treequote.com	0	0
880	2019-11-28	Carmela	Hauenstein	nbartolet@inity.com	0	0
881	2019-11-29	Elly	Fritz	rdhamer@donware.com	0	0
882	2019-11-29	Gearldine	Ahle	lhalsey@domzoom.com	1	0
883	2019-11-29	Taryn	Meisel	goles@newex.com	0	0
884	2019-12-02	Lizette	Hengel	fweirather@warephase.com	0	0
885	2019-12-02	Sharen	Brucato	mshields@iselectrics.com	0	0
886	2019-12-02	Trinidad	Vanausdal	mdiscipio@rundofase.com	0	1
887	2019-12-03	Ligia	Darakjy	nsmith@rangreen.com	0	0
888	2019-12-03	Ammie	Hoogland	tboord@iselectrics.com	0	0
889	2019-12-04	Viola	Sarao	ythyberg@openlane.com	0	0
890	2019-12-04	Laurel	Buzick	lsaylors@iselectrics.com	0	0
891	2019-12-05			kgabisi@opentech.com	0	0
892	2019-12-05	Junita	Farrow	sbrucato@bioholding.com	0	0
893	2019-12-06	Rory	Bennick	jturinetti@toughzap.com	0	0
894	2019-12-06	Elvera	Barfield	liturbide@openlane.com	1	0
895	2019-12-09	Lizette	Ehmann	costolaza@goodsilron.com	0	0
896	2019-12-09	Cassi	Wenzinger	gjeanty@faxquote.com	0	0
897	2019-12-10	Laticia	Worlds	tkines@zotware.com	1	0
898	2019-12-10	Erick	Lary	cturinetti@goodsilron.com	0	0
899	2019-12-11	Lauran	Agramonte	nriden@plussunin.com	0	0
900	2019-12-11	Rolland	Pontoriero	kknipp@cancity.com	0	0
901	2019-12-11	Gail	Ogg	sdilliard@faxquote.com	0	0
902	2019-12-12	Kirk	Wiklund	tsuell@ganjaflex.com	1	0
903	2019-12-12	Lashon	Abdallah	kscheyer@conecom.com	0	0
904	2019-12-13	Mitsue	Pinilla	fweirather@warephase.com	0	0
905	2019-12-13	Gayla	Mcrae	gyori@ganjaflex.com	0	0
906	2019-12-13			oturinetti@dambase.com	0	0
907	2019-12-16	Helene	Bruschke	mkiel@dambase.com	1	0
908	2019-12-16	Goldie	Halter	mloder@rantouch.com	0	0
909	2019-12-16			ljuvera@xx-holding.com	0	0
910	2019-12-17	Jenelle	Ventura	apaprocki@gogozoom.com	0	0
911	2019-12-17	Thurman	Maybury	jostrosky@donware.com	0	0
912	2019-12-17	Rozella	Degonia	lhalsey@domzoom.com	0	0
913	2019-12-18	Cathrine	Saulter	mpinilla@ganjaflex.com	0	1
914	2019-12-18	Amie	Tolfree	kamigon@faxquote.com	0	1
915	2019-12-19			lfillingim@konex.com	0	1
916	2019-12-19	Joanna	Merced	rmaynerich@bioholding.com	0	0
917	2019-12-20	Diane	Staback	thughey@statholdings.com	0	0
918	2019-12-20	Sage	Mconnell	nriden@plussunin.com	1	0
919	2019-12-23			sbrucato@bioholding.com	0	0
920	2019-12-23	Antione	Oles	rpugh@kinnamplus.com	0	0
921	2019-12-23	Cecilia	Amigon	costolaza@goodsilron.com	0	0
922	2019-12-24			lsaylors@iselectrics.com	0	0
923	2019-12-24	Jennifer	Honeywell	nriden@plussunin.com	0	0
924	2019-12-24	Harrison	Korando	nplumer@doncon.com	0	0
925	2019-12-25	Danica	Bilden	cmaclead@ron-tech.com	0	0
926	2019-12-25	Laurel	Kippley	lehmann@plusstrip.com	0	0
927	2019-12-25	Alaine	Pawlowicz	vhalter@stanredtax.com	0	0
928	2019-12-26	Sage	Sweely	lstimmel@j-texon.com	0	0
929	2019-12-26	Salena	Lukasik	fcoyier@fasehatice.com	1	0
930	2019-12-27	Izetta	Caldarera	sbrucato@bioholding.com	0	0
931	2019-12-30			goles@newex.com	0	0
932	2019-12-30	Mollie	Venere	cturinetti@goodsilron.com	1	0
933	2019-12-30	Kate	Ragel	jostrosky@donware.com	0	0
934	2019-12-31	Bobbye	Korando	tsuell@ganjaflex.com	0	0
935	2019-12-31	Kerry	Ankeny	mdiscipio@rundofase.com	1	0
936	2019-12-31	Marvel	Labreche	mschmaltz@zencorporation.com	0	0
937	2020-01-01			sscipione@toughzap.com	1	0
938	2020-01-01	Stevie	Kiel	rkannady@rundofase.com	0	0
939	2020-01-01	Raina	Amyot	dmaile@gogozoom.com	1	0
940	2020-01-01	Lucina	Nicolozakes	dmalet@openlane.com	0	0
941	2020-01-02	Ernie	Bachman	evanausdal@konex.com	0	0
942	2020-01-02	Ezekiel	Pawlowicz	cturinetti@goodsilron.com	1	0
943	2020-01-03	Eden	Parlato	lfillingim@konex.com	1	0
944	2020-01-03	Earleen	Semidey	lfillingim@konex.com	0	0
945	2020-01-06	Gilma	Mccullan	vhixenbaugh@green-plus.com	0	0
946	2020-01-06	Felicidad	Dopico	mloder@rantouch.com	0	0
947	2020-01-07	Fannie	Emigh	lsengbusch@plusstrip.com	0	1
948	2020-01-07	Maile	Lukasik	dbayless@codehow.com	1	0
949	2020-01-08	Ryan	Wiklund	aeschberger@golddex.com	0	0
950	2020-01-08	Lindsey	Schoeneck	taquas@streethex.com	0	0
951	2020-01-08	Blair	Heimann	chughey@gogozoom.com	0	0
952	2020-01-09	Cherry	Thyberg	mcorrington@faxquote.com	0	0
953	2020-01-09	Fletcher	Reitler	chalsey@kinnamplus.com	0	0
954	2020-01-09	Hoa	Lother	dbruschke@betasoloin.com	0	0
955	2020-01-10	Twana	Tomasulo	pheintzman@sunnamplex.com	0	0
956	2020-01-10			rpugh@kinnamplus.com	0	0
957	2020-01-10	Vincent	Kippley	sbrucato@bioholding.com	1	0
958	2020-01-13	Jerry	Paprocki	tkorando@kinnamplus.com	1	0
959	2020-01-13			mpinilla@ganjaflex.com	0	0
960	2020-01-13	Raymon	Westerbeck	sparvis@zumgoity.com	0	0
961	2020-01-13	Yvonne	Isenhower	mloder@rantouch.com	0	0
962	2020-01-14	Jolene	Kohl	lscheyer@sonron.com	0	0
963	2020-01-14	Felix	Scheyer	ffrancescon@finjob.com	0	0
964	2020-01-14	Tarra	Nicolozakes	rkannady@rundofase.com	0	0
965	2020-01-15	Marguerita	Rhym	kamigon@faxquote.com	0	0
966	2020-01-15	Devora	Gellinger	nriden@plussunin.com	0	0
967	2020-01-15	Natalie	Ohms	ttolfree@iselectrics.com	0	0
968	2020-01-16	Alpha	Arceo	rdhamer@donware.com	0	0
969	2020-01-16	Franklyn	Farrar	jborgman@isdom.com	0	0
970	2020-01-17			vketelsen@finhigh.com	0	0
971	2020-01-17	Viva	Cookey	fstorment@mathtouch.com	0	0
972	2020-01-20			mgesick@hatfan.com	0	0
973	2020-01-20			lcolla@condax.com	1	0
974	2020-01-20	Pamella	Caudy	tkines@zotware.com	0	0
975	2020-01-20	Staci	Craghead	tsuell@ganjaflex.com	0	1
976	2020-01-21	Rolande	Scriven	mfallick@ontomedia.com	0	0
977	2020-01-21	Vilma	Aredondo	gmauson@sumace.com	0	0
978	2020-01-21	Dyan	Sama	gmauson@sumace.com	0	0
979	2020-01-22			jborgman@isdom.com	0	0
980	2020-01-22	Devorah	Yori	lfillingim@konex.com	0	0
981	2020-01-22	Fatima	Steier	nbartolet@inity.com	0	0
982	2020-01-23	Donte	Harabedian	ikampa@rundofase.com	1	0
983	2020-01-23	Lauran	Albares	bscheyer@isdom.com	0	0
984	2020-01-24	Nieves	Hollack	mmoyd@lexiqvolax.com	0	0
985	2020-01-24	Virgina	Bilden	hnachor@stanredtax.com	0	0
986	2020-01-24	Tegan	Bowley	fcoyier@fasehatice.com	0	0
987	2020-01-27			ffrancescon@finjob.com	0	0
988	2020-01-27			fmunns@betasoloin.com	1	0
989	2020-01-28	Laticia	Raymo	mscriven@singletechno.com	0	0
990	2020-01-28	Flo	Montezuma	aeschberger@golddex.com	0	0
991	2020-01-28			evanausdal@konex.com	0	0
992	2020-01-28	Rory	Haufler	taquas@streethex.com	0	0
993	2020-01-29	Nan	Fritz	dbayless@codehow.com	0	0
994	2020-01-29	Maile	Hoffis	cmaclead@ron-tech.com	0	0
995	2020-01-30	Dick	Felger	dmaile@gogozoom.com	0	0
996	2020-01-30	Kirk	Pugh	rdhamer@donware.com	0	0
997	2020-01-31			lstimmel@j-texon.com	0	0
998	2020-02-03	Dominque	Hudnall	sgudroe@donware.com	0	0
999	2020-02-03	Bulah	Mclaird	rpugh@kinnamplus.com	0	0
1000	2020-02-04			ylueckenbach@bioholding.com	0	0
1001	2020-02-04	Stephen	Nievas	tboord@iselectrics.com	0	0
1002	2020-02-04			rdilello@sunnamplex.com	0	0
1003	2020-02-05	Golda	Swayze	aharnos@treequote.com	0	0
1004	2020-02-05			rmaynerich@bioholding.com	0	0
1005	2020-02-05			jostrosky@donware.com	0	0
1006	2020-02-06	Vincenza	Dilliard	mgesick@hatfan.com	0	0
1007	2020-02-06	Sharen	Hamilton	sscipione@toughzap.com	0	0
1008	2020-02-06	Arminda	Denooyer	lstimmel@j-texon.com	0	0
1009	2020-02-07	Rory	Pelkowski	kknipp@cancity.com	0	0
1010	2020-02-07	Youlanda	Worlds	ikampa@rundofase.com	0	0
1011	2020-02-10	Whitley	Ruta	mwaymire@hatfan.com	0	0
1012	2020-02-10	Joseph	Eanes	lsengbusch@plusstrip.com	0	0
1013	2020-02-11			wklusman@hottechi.com	0	0
1014	2020-02-11	Gail	Wildfong	bscheyer@isdom.com	0	0
1015	2020-02-12	Rolland	Bruschke	shamilton@donware.com	0	0
1016	2020-02-12	Daron	Stuer	mdiscipio@rundofase.com	0	0
1017	2020-02-12	Casie	Ryser	chalsey@kinnamplus.com	0	0
1018	2020-02-13	Sue	Tawil	ikampa@rundofase.com	0	0
1019	2020-02-14	Myra	Beech	jnicolozakes@plexzap.com	0	0
1020	2020-02-14			rasar@lexiqvolax.com	0	0
1021	2020-02-17	Simona	Deleo	liturbide@openlane.com	0	0
1022	2020-02-17	Clorinda	Motley	lcolla@condax.com	0	0
1023	2020-02-17			lragel@gogozoom.com	0	0
1024	2020-02-18	Bernardine	Butzen	dmaile@gogozoom.com	1	0
1025	2020-02-18	Cheryl	Garufi	mlietz@openlane.com	0	0
1026	2020-02-19	Wilda	Scheyer	lsengbusch@plusstrip.com	0	0
1027	2020-02-19			ameteer@doncon.com	0	0
1028	2020-02-20	Jaclyn	Maile	nriden@plussunin.com	0	0
1029	2020-02-20	Graciela	Neither	lehmann@plusstrip.com	0	0
1030	2020-02-21			rdaufeldt@zencorporation.com	0	0
1031	2020-02-24			chughey@gogozoom.com	0	0
1032	2020-02-24	Xuan	Morasca	lhalsey@plexzap.com	0	0
1033	2020-02-25	Gwenn	Skursky	amodzelewski@donware.com	0	0
1034	2020-02-25	Chauncey	Vonasek	lcolla@condax.com	0	0
1035	2020-02-25	Ernie	Wiklund	fweirather@warephase.com	0	0
1036	2020-02-26	Cecily	Borgman	cmanno@donquadtech.com	0	0
1037	2020-02-26	Derick	Rim	nsmith@rangreen.com	0	0
1038	2020-02-26	Catarina	Cronauer	jneither@statholdings.com	0	0
1039	2020-02-27	Norah	Nievas	jostrosky@donware.com	0	0
1040	2020-02-27	Stephaine	Hughey	taquas@streethex.com	0	0
1041	2020-02-27	Karan	Monterrubio	chalsey@kinnamplus.com	0	0
1042	2020-02-28	Alesia	Fallick	shoogland@kan-code.com	0	0
1043	2020-02-28	Gayla	Tjepkema	tboord@iselectrics.com	0	0
